filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,rating,sold_count
1763910290027_569.jpg,2025-11-23T16:04:50.027000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,,,,
1763910290027_569.jpg,2025-11-23T16:04:50.027000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,4,,,,
1763994948969_577.jpg,2025-11-24T15:35:48.969000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,Imprimante Portable,50.04,,1917
1763994948969_577.jpg,2025-11-24T15:35:48.969000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,2,Imprimante Thermique,50.0,,258
1763994948969_577.jpg,2025-11-24T15:35:48.969000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,3,Imprimante thermique,55.69,,27
1763994948969_577.jpg,2025-11-24T15:35:48.969000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,4,Imprimante,59.17,,141
1764162906630_594.jpg,2025-11-26T14:15:06.630000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,49.96,,723
1764162906630_594.jpg,2025-11-26T14:15:06.630000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,,48.31,,73
1764162906630_594.jpg,2025-11-26T14:15:06.630000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,,59.17,,144
1764162906630_594.jpg,2025-11-26T14:15:06.630000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,4,,55.69,,28
1764164897731_607.jpg,2025-11-26T14:48:17.731000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,1,Imprimante Portable,47.36,,1941
1764164897731_607.jpg,2025-11-26T14:48:17.731000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,2,Imprimante Thermique,48.75,,265
1764164897731_607.jpg,2025-11-26T14:48:17.731000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,3,,,,
1764164897731_607.jpg,2025-11-26T14:48:17.731000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,4,,,,
1764166516693_620.jpg,2025-11-26T15:15:16.693000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,,49.96,,723
1764166516693_620.jpg,2025-11-26T15:15:16.693000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,2,,47.36,,1941
1764166516693_620.jpg,2025-11-26T15:15:16.693000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,3,,88.6,,5
1764166516693_620.jpg,2025-11-26T15:15:16.693000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,4,,16.61,,6
1764234421165_636.jpg,2025-11-27T10:07:01.165000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,1,Imprimante Portable,47.36,,1941
1764234421165_636.jpg,2025-11-27T10:07:01.165000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,2,Imprimante Thermiqu,48.75,,271
1764234421165_636.jpg,2025-11-27T10:07:01.165000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,3,,,,
1764234421165_636.jpg,2025-11-27T10:07:01.165000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,4,,,,
1764235293940_649.jpg,2025-11-27T10:21:33.940000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,,48.09,,723
1764235293940_649.jpg,2025-11-27T10:21:33.940000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,2,,47.36,,1941
1764235293940_649.jpg,2025-11-27T10:21:33.940000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,3,WIRELESS TATTOO TRANSFER PRINTER,58.35,,463
1764235293940_649.jpg,2025-11-27T10:21:33.940000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,4,,33.5,,20
1764235293940_649.jpg,2025-11-27T10:21:33.940000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,5,,,,
1764235293940_649.jpg,2025-11-27T10:21:33.940000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,6,,,,
1764235828077_656.jpg,2025-11-27T10:30:28.077000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,Imprimante thermique,48.09,,723
1764235828077_656.jpg,2025-11-27T10:30:28.077000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,Imprimante Thermique,48.31,,79
1764235828077_656.jpg,2025-11-27T10:30:28.077000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,WIRELESS TATTOO TRANSFER PRINTER,58.35,,463
1764235828077_656.jpg,2025-11-27T10:30:28.077000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,4,Marklife D210,63.04,,
1764235828077_656.jpg,2025-11-27T10:30:28.077000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,5,Support PC smartphone tablet,,,
1764235828077_656.jpg,2025-11-27T10:30:28.077000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,6,Support PC smartphone tablet,,,
1764236856368_668.jpg,2025-11-27T10:47:36.368000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,,48.09,,723
1764236856368_668.jpg,2025-11-27T10:47:36.368000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,2,,88.6,,5
1764236856368_668.jpg,2025-11-27T10:47:36.368000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,3,,47.36,,1941
1764236856368_668.jpg,2025-11-27T10:47:36.368000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,4,,16.88,,6
1764236856368_668.jpg,2025-11-27T10:47:36.368000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,5,,,,
1764236856368_668.jpg,2025-11-27T10:47:36.368000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,6,,,,
1764325985756_688.jpg,2025-11-28T11:33:05.756000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,Imprimante thermique,48.09,,724
1764325985756_688.jpg,2025-11-28T11:33:05.756000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,2,Imprimante Portable,47.36,,1973
1764325985756_688.jpg,2025-11-28T11:33:05.756000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,3,IMPRIMANTE DE TRANSFERT DE TATOUAGE SANS FIL,,,
1764325985756_688.jpg,2025-11-28T11:33:05.756000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,4,,,,
1764326743376_695.jpg,2025-11-28T11:45:43.376000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,Imprimante Portable,47.36,5.0,1973
1764326743376_695.jpg,2025-11-28T11:45:43.376000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,Imprimante Thermique,47.37,5.0,48
1764326743376_695.jpg,2025-11-28T11:45:43.376000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,Marklife D210 Imprimante,63.04,,
1764326743376_695.jpg,2025-11-28T11:45:43.376000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,4,Wireless Tattoo Transfer Printer,58.35,5.0,465
1764946316060_817.jpg,2025-12-05T15:51:56.060000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,47.96,,2054
1764946316060_817.jpg,2025-12-05T15:51:56.060000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,,50.49,,56
1764946316060_817.jpg,2025-12-05T15:51:56.060000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,,33.49,,24
1764946316060_817.jpg,2025-12-05T15:51:56.060000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,4,,58.98,,151
1765135128548_879.jpg,2025-12-07T20:18:48.548000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,Imprimante Portable,47.76,,10000
1765135128548_879.jpg,2025-12-07T20:18:48.548000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,Imprimante thermique,68.24,,2000
1765135128548_879.jpg,2025-12-07T20:18:48.548000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,Phomemo A281U Imprimante,32.79,,4
1765135128548_879.jpg,2025-12-07T20:18:48.548000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,4,Imprimante Thermique,49.21,,1000
1765205007615_936.jpg,2025-12-08T15:43:27.615000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,1,,51.47,,10000
1765205007615_936.jpg,2025-12-08T15:43:27.615000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,2,,48.72,,3000
1765205007615_936.jpg,2025-12-08T15:43:27.615000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,3,,33.49,,138
1765205007615_936.jpg,2025-12-08T15:43:27.615000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,4,,66.94,,997
